value,datetime,variable
104.87948361426956,2020-09-20 17:04:00,var_1
116.43322305428178,2020-09-22 22:06:00,var_1
119.81910648579573,2020-09-21 12:56:00,var_1
108.44532803192287,2020-10-03 11:42:00,var_1
82.32499019206762,2020-09-19 10:05:00,var_1
89.96927734708784,2020-09-13 10:14:00,var_1
114.5976883391605,2020-09-12 10:03:00,var_2
91.47178512678377,2020-10-01 16:13:00,var_2
127.0405993261149,2020-09-15 11:27:00,var_1
77.59014398165272,2020-09-28 22:30:00,var_1
90.04083577899837,2020-09-20 18:44:00,var_1
106.23645202725321,2020-09-22 13:35:00,var_2
61.43218912379643,2020-09-22 23:29:00,var_1
102.28579187235863,2020-09-11 11:00:00,var_1
115.38262043665272,2020-09-23 03:44:00,var_2
122.04330355053615,2020-09-29 13:13:00,var_1
132.13730480310466,2020-09-29 16:31:00,var_1
116.14457937567762,2020-09-14 21:53:00,var_2
127.42194174225166,2020-10-02 15:57:00,var_1
123.17007402564262,2020-09-27 10:52:00,var_1
118.1540889735486,2020-09-22 11:31:00,var_1
88.92675259934569,2020-09-28 15:53:00,var_1
114.48871562380842,2020-09-07 10:21:00,var_2
124.68124268311878,2020-10-02 11:20:00,var_1
91.93138507441866,2020-09-07 21:41:00,var_1
82.97332592525828,2020-09-22 23:06:00,var_1
50.002805597658536,2020-09-19 10:02:00,var_1
105.07338397761221,2020-10-03 17:43:00,var_1
95.92552898994595,2020-09-08 18:22:00,var_1
106.67688286735495,2020-09-05 13:05:00,var_1
109.08952919746777,2020-09-14 10:57:00,var_1
104.91071926867204,2020-09-22 11:47:00,var_2
130.77076019841223,2020-09-22 12:37:00,var_2
105.75538951729028,2020-09-27 11:32:00,var_1
114.28371070670308,2020-09-09 01:58:00,var_1
123.56043090615586,2020-09-07 20:37:00,var_1
115.84519838843588,2020-09-19 14:30:00,var_1
114.6474252342306,2020-09-15 08:35:00,var_1
93.63846603399016,2020-09-27 13:20:00,var_1
107.29335914551987,2020-09-27 19:49:00,var_1
103.4182438912723,2020-09-26 08:19:00,var_1
76.74337263236009,2020-09-30 12:27:00,var_1
107.53887179457612,2020-09-09 10:34:00,var_1
107.06684101283432,2020-09-28 14:11:00,var_2
107.63579525744206,2020-09-19 15:31:00,var_1
116.11457224885142,2020-10-01 12:30:00,var_1
83.15529334467732,2020-10-02 06:40:00,var_1
83.6422868987315,2020-09-11 11:16:00,var_1
45.40537423821237,2020-09-15 13:17:00,var_1
59.3213417767624,2020-10-03 11:08:00,var_1
106.82958024783501,2020-10-04 14:41:00,var_1
110.04250276082588,2020-09-15 11:24:00,var_1
110.78164258262787,2020-09-15 16:35:00,var_1
116.12165115910645,2020-09-14 13:42:00,var_2
136.8469450164087,2020-09-16 01:04:00,var_2
76.01331102794373,2020-09-25 10:39:00,var_2
89.26488387821922,2020-09-27 04:00:00,var_1
97.072080051634,2020-09-27 04:49:00,var_1
77.21765941757455,2020-09-12 13:28:00,var_1
111.35193755661129,2020-09-25 23:32:00,var_1
110.9318209558366,2020-09-28 13:52:00,var_1
114.54633430542984,2020-09-30 18:46:00,var_1
113.00464694808387,2020-09-23 12:01:00,var_1
72.6580214818897,2020-09-24 10:00:00,var_1
95.26054535308329,2020-10-01 18:34:00,var_1
95.010992889834,2020-09-23 15:40:00,var_1
140.06519196955782,2020-09-18 12:52:00,var_1
110.06257806235516,2020-09-09 21:20:00,var_1
129.70886085824708,2020-09-28 19:36:00,var_2
125.26271516119513,2020-09-14 10:38:00,var_2
127.3152472323577,2020-09-13 10:03:00,var_1
120.86189413916328,2020-10-02 11:43:00,var_1
104.604240806876,2020-09-05 10:34:00,var_1
118.55931611425396,2020-09-12 15:46:00,var_2
90.42660569363476,2020-09-10 17:36:00,var_2
113.68308627004843,2020-09-07 09:18:00,var_2
101.79449890816444,2020-09-07 09:21:00,var_1
70.92695115697262,2020-10-02 11:06:00,var_1
103.24685282612958,2020-09-23 10:43:00,var_1
79.70669950820418,2020-10-01 19:06:00,var_1
83.05877527946438,2020-10-02 13:17:00,var_1
97.38788983549887,2020-10-03 12:52:00,var_1
69.93388829986715,2020-09-16 13:25:00,var_1
99.81883845844929,2020-09-11 01:08:00,var_1
75.3759863287442,2020-09-09 08:45:00,var_1
85.34950164306446,2020-09-16 04:22:00,var_1
67.77225299832276,2020-09-29 12:45:00,var_1
108.68945796923613,2020-09-07 10:30:00,var_1
116.44594889149242,2020-10-02 04:15:00,var_1
93.5082802438434,2020-09-16 06:13:00,var_1
159.56504872722647,2020-09-22 13:56:00,var_1
105.45553031776487,2020-09-13 14:32:00,var_1
110.99157799818323,2020-10-03 13:38:00,var_1
81.43514026113805,2020-09-06 11:04:00,var_1
86.19138950431558,2020-09-08 19:16:00,var_1
97.72097142053232,2020-09-05 05:47:00,var_1
113.77090969859866,2020-09-11 19:28:00,var_1
89.11597493974308,2020-09-23 09:05:00,var_1
167.35576971757152,2020-09-28 15:43:00,var_1
114.47667977575688,2020-09-29 11:32:00,var_1
114.15070520045192,2020-09-24 06:31:00,var_1
111.43382334683004,2020-09-27 11:41:00,var_1
86.89316037596811,2020-09-21 17:03:00,var_1
110.07200583849048,2020-09-25 10:27:00,var_1
100.74562666851163,2020-09-21 08:29:00,var_1
112.0084787708628,2020-09-23 10:00:00,var_1
80.48763982807063,2020-09-06 08:39:00,var_1
99.33791680850004,2020-10-01 11:27:00,var_2
101.58602960871487,2020-09-27 09:19:00,var_1
107.4080467636837,2020-09-27 02:35:00,var_1
88.32663892651492,2020-09-29 11:36:00,var_1
103.76677342923831,2020-09-21 10:53:00,var_1
96.384317416322,2020-09-14 16:15:00,var_2
84.78648722875727,2020-09-14 09:09:00,var_1
122.99040620049757,2020-09-20 13:57:00,var_1
127.98736900717181,2020-09-21 11:06:00,var_1
87.09725700821824,2020-09-24 00:03:00,var_1
93.54165343297441,2020-09-21 13:09:00,var_1
81.15337958216769,2020-09-16 16:21:00,var_1
105.12768274194302,2020-09-14 15:04:00,var_1
90.29957937093769,2020-09-10 23:36:00,var_2
102.3733969140361,2020-09-10 23:26:00,var_1
60.06647323686565,2020-09-06 09:56:00,var_1
79.74648193352671,2020-09-05 14:24:00,var_1
85.29495459904476,2020-09-15 13:05:00,var_2
107.91680115301557,2020-09-27 14:47:00,var_1
105.5926034682577,2020-09-27 14:36:00,var_1
99.44128079408969,2020-09-26 15:12:00,var_1
137.14867925619296,2020-09-18 11:21:00,var_1
83.79957976326365,2020-09-15 22:38:00,var_2
106.49592323491005,2020-10-01 08:32:00,var_1
134.54708800191685,2020-09-18 17:11:00,var_1
114.64705780092956,2020-09-19 01:23:00,var_1
71.7235688764263,2020-09-19 09:16:00,var_1
138.19775811648384,2020-09-18 19:22:00,var_1
114.27683874524708,2020-09-13 18:33:00,var_2
90.98666987765907,2020-09-15 06:27:00,var_1
71.79607981546233,2020-09-08 13:18:00,var_1
127.06309000714316,2020-09-27 11:30:00,var_1
123.76126113349359,2020-09-26 09:38:00,var_1
66.93748649340309,2020-09-08 14:18:00,var_1
127.28606679248026,2020-10-02 21:21:00,var_1
126.86396590482524,2020-10-01 05:42:00,var_1
136.6806467266191,2020-09-15 15:44:00,var_2
81.09712737295953,2020-09-06 00:05:00,var_1
81.73076732098501,2020-09-25 23:36:00,var_1
71.41767042522181,2020-09-30 12:04:00,var_1
112.12625956106123,2020-09-29 12:38:00,var_1
82.236820382085,2020-09-08 10:30:00,var_2
117.5876154457689,2020-09-12 08:41:00,var_1
98.80521124369277,2020-09-12 15:07:00,var_1
122.5007646245382,2020-09-13 18:22:00,var_1
97.76718022922701,2020-10-02 10:47:00,var_1
76.34538142103699,2020-09-30 19:34:00,var_1
91.5736901154235,2020-09-26 07:10:00,var_1
81.58017662507693,2020-09-11 19:35:00,var_1
81.84972659922036,2020-09-28 08:51:00,var_1
94.21180187630549,2020-10-02 14:56:00,var_1
88.12964909755533,2020-09-24 10:00:00,var_1
94.06614087679488,2020-09-24 10:00:00,var_1
82.46116747497797,2020-09-14 09:08:00,var_1
104.74818853376115,2020-09-14 15:46:00,var_2
120.72048833470824,2020-10-02 15:17:00,var_1
106.1261585020033,2020-09-29 18:26:00,var_1
86.06671812231232,2020-09-07 06:06:00,var_1
111.8878781632976,2020-09-06 10:32:00,var_1
145.7871149345118,2020-09-06 10:33:00,var_1
68.89748894035444,2020-09-13 10:13:00,var_1
94.26941539594758,2020-09-27 10:29:00,var_1
80.34732725472071,2020-09-12 09:00:00,var_1
125.379960501941,2020-09-09 09:33:00,var_2
76.46087748289578,2020-09-23 06:28:00,var_1
127.10610605512235,2020-09-15 16:14:00,var_1
93.03730613404909,2020-09-14 14:04:00,var_1
129.7885519709987,2020-09-11 15:04:00,var_1
119.79322874528292,2020-09-16 03:11:00,var_2
80.53170191897613,2020-09-18 10:22:00,var_1
114.46209520927474,2020-09-21 13:14:00,var_1
77.18628419484054,2020-09-11 23:46:00,var_1
118.50549555365723,2020-09-27 22:50:00,var_1
85.8939545256282,2020-09-17 08:39:00,var_1
99.66725839435892,2020-09-23 11:32:00,var_1
114.82563369065694,2020-10-02 14:58:00,var_1
97.80808681663723,2020-09-22 21:28:00,var_1
132.54305708372277,2020-09-19 16:31:00,var_1
98.99952069075913,2020-09-25 10:45:00,var_1
106.29726370166969,2020-09-20 10:10:00,var_1
107.4248569722195,2020-09-30 10:56:00,var_2
114.3187687300323,2020-09-15 15:12:00,var_1
112.2193392267986,2020-09-21 17:54:00,var_2
89.35156953659092,2020-09-19 09:38:00,var_1
132.46909440351828,2020-09-28 10:04:00,var_1
90.9039569467022,2020-09-16 00:53:00,var_1
101.70761977309576,2020-10-02 09:19:00,var_1
102.2276366890832,2020-10-01 11:00:00,var_1
97.73356800863428,2020-09-21 21:59:00,var_1
119.31740257032517,2020-09-26 02:35:00,var_1
61.61067405365465,2020-09-16 12:24:00,var_2
125.76498666949414,2020-10-01 17:48:00,var_2
69.04864124561324,2020-09-15 11:00:00,var_1
119.34642254602885,2020-09-12 11:06:00,var_1
120.3622198461398,2020-09-29 11:08:00,var_1
106.54831441948471,2020-09-23 23:33:00,var_1
129.97818912255352,2020-09-19 08:34:00,var_1
115.71233822407326,2020-09-15 10:05:00,var_1
133.2636968797497,2020-09-08 08:31:00,var_1
86.27708192331278,2020-09-19 09:42:00,var_1
98.71865985858877,2020-09-14 14:08:00,var_1
70.74647344415374,2020-09-07 12:08:00,var_1
80.41526433839364,2020-09-07 11:17:00,var_1
60.1807171416519,2020-09-19 14:47:00,var_1
104.9291866652713,2020-10-01 11:00:00,var_1
116.43860593682496,2020-09-16 13:35:00,var_1
117.9036507958136,2020-09-08 23:14:00,var_2
95.1882701103874,2020-09-14 16:45:00,var_1
93.10076269433172,2020-09-21 13:56:00,var_2
97.8911959452615,2020-09-24 10:00:00,var_1
124.43306161885671,2020-10-04 07:56:00,var_1
89.76664415302305,2020-09-30 11:40:00,var_1
136.72763652549358,2020-10-02 15:37:00,var_1
93.87647151731636,2020-09-28 10:07:00,var_1
69.9098150536899,2020-09-25 13:58:00,var_1
108.23754185404137,2020-09-06 10:07:00,var_1
121.61811443931086,2020-09-09 08:20:00,var_1
100.30354744412081,2020-09-18 14:05:00,var_1
163.34281919690758,2020-09-09 09:57:00,var_1
114.10587705193576,2020-09-27 14:47:00,var_1
111.04754020396317,2020-09-11 01:20:00,var_1
119.25628228898577,2020-10-01 17:22:00,var_2
96.46369872722374,2020-09-23 23:24:00,var_1
112.19386363890966,2020-10-03 14:06:00,var_1
130.41812795301377,2020-09-30 12:34:00,var_1
96.24062701824137,2020-09-10 17:49:00,var_1
102.59245193680336,2020-09-11 14:45:00,var_1
84.75128291729432,2020-10-03 14:55:00,var_1
87.86202709047431,2020-09-25 09:07:00,var_2
102.24578450749884,2020-09-05 08:21:00,var_1
132.46670719675848,2020-09-08 05:31:00,var_2
80.08854254230118,2020-09-26 10:16:00,var_1
113.7944898454801,2020-09-21 00:00:00,var_1
125.04533995477682,2020-09-23 14:57:00,var_1
105.805520963788,2020-09-30 13:20:00,var_1
113.06999600011532,2020-09-14 15:58:00,var_1
86.0348560455143,2020-09-30 08:36:00,var_1
70.7870770243144,2020-09-30 03:41:00,var_1
129.45788736567437,2020-09-26 08:59:00,var_1
79.2470274602363,2020-09-22 19:26:00,var_1
96.36865965942587,2020-09-24 16:45:00,var_2
104.57315422767857,2020-09-26 10:47:00,var_1
126.2655674349486,2020-09-08 05:55:00,var_1
102.9639561651111,2020-09-29 11:20:00,var_1
94.717667790528,2020-09-29 17:01:00,var_1
125.26210410023351,2020-09-08 15:01:00,var_1
74.32071156655168,2020-09-08 10:11:00,var_1
90.37771832353378,2020-09-11 20:06:00,var_1
113.41965091144816,2020-09-14 14:24:00,var_1
108.37659706077996,2020-09-22 10:10:00,var_2
69.53817909360237,2020-09-12 09:32:00,var_1
84.94440557817636,2020-09-11 14:43:00,var_1
94.25594486991191,2020-09-22 15:44:00,var_1
110.68267391404949,2020-09-21 10:27:00,var_2
95.00537120353846,2020-09-23 01:50:00,var_1
110.88533736382328,2020-09-06 14:21:00,var_1
65.96082892786536,2020-09-06 14:35:00,var_1
70.19349259270417,2020-09-09 10:13:00,var_1
87.51585145092398,2020-09-26 10:25:00,var_1
137.92198400855455,2020-09-10 16:14:00,var_1
97.7963663379528,2020-09-30 22:40:00,var_1
98.12296709265074,2020-09-16 16:18:00,var_1
112.60218726164764,2020-09-27 10:28:00,var_1
78.3388577998681,2020-09-21 11:01:00,var_1
82.97208717892181,2020-09-18 11:44:00,var_2
106.26118608181987,2020-09-18 17:13:00,var_1
82.86806803758545,2020-09-16 16:53:00,var_1
106.30418681903765,2020-09-14 15:39:00,var_2
67.85505507775285,2020-09-29 14:28:00,var_2
109.59877317656496,2020-10-01 11:00:00,var_1
114.04729006914276,2020-10-03 03:43:00,var_1
113.5288745460397,2020-09-24 16:59:00,var_2
97.34287394701231,2020-09-23 15:44:00,var_1
91.53507095809995,2020-09-10 08:27:00,var_1
142.25939049707785,2020-09-22 09:41:00,var_1
104.93507116292623,2020-09-21 11:23:00,var_2
119.50937165884977,2020-09-24 17:55:00,var_1
132.06538279962152,2020-09-23 07:48:00,var_1
136.94221591520156,2020-09-18 14:46:00,var_1
98.67276108912986,2020-09-29 16:52:00,var_1
80.0695890355862,2020-10-01 19:58:00,var_1
55.6767146612059,2020-09-13 14:00:00,var_1
119.34104354482291,2020-09-29 08:54:00,var_1
108.88100653724923,2020-10-02 08:55:00,var_1
79.52689272976578,2020-09-29 08:42:00,var_1
90.25483891427315,2020-09-29 08:44:00,var_1
140.23819371675685,2020-09-24 10:00:00,var_1
80.89140012399461,2020-09-29 07:47:00,var_1
106.68048858246496,2020-09-07 16:31:00,var_1
87.16267955479404,2020-09-30 16:06:00,var_2
125.60143766153358,2020-09-29 14:38:00,var_1
87.04956683518864,2020-10-01 10:00:00,var_1
104.12563267821768,2020-09-26 09:30:00,var_1
105.38974140836989,2020-09-07 14:34:00,var_1
99.58608554701323,2020-09-10 15:31:00,var_2
81.43992279348993,2020-09-14 14:26:00,var_1
63.04796774314919,2020-09-08 10:04:00,var_2
148.5405119024381,2020-09-07 12:50:00,var_1
84.2754200266809,2020-09-06 08:57:00,var_1
145.67776938712558,2020-09-22 09:54:00,var_2
77.46850729300292,2020-09-09 09:26:00,var_2
126.29877636501371,2020-09-06 10:52:00,var_1
75.46796829404532,2020-09-18 09:42:00,var_2
90.33048871626134,2020-09-22 09:22:00,var_1
103.00435460253969,2020-09-23 08:10:00,var_1
91.58606074756044,2020-09-22 11:59:00,var_2
115.62033108733671,2020-09-25 08:45:00,var_1
111.67412593367308,2020-09-27 11:19:00,var_1
88.03862485217013,2020-09-08 16:25:00,var_1
102.61885600519976,2020-09-21 08:57:00,var_1
133.09387720721554,2020-09-14 03:12:00,var_1
100.47170875414012,2020-09-16 09:19:00,var_1
85.5876589843491,2020-09-07 01:43:00,var_1
55.94131171831655,2020-09-05 09:24:00,var_1
113.6551627630279,2020-09-11 18:00:00,var_1
88.06017322317643,2020-09-05 13:49:00,var_1
111.87638148663099,2020-09-05 08:29:00,var_1
103.6044404027925,2020-09-21 12:28:00,var_1
96.76527613929987,2020-09-18 11:21:00,var_2
94.11063931941806,2020-09-10 17:32:00,var_1
103.45902389731745,2020-10-01 18:12:00,var_1
109.67360943344423,2020-09-22 09:01:00,var_1
102.17600044285423,2020-09-15 13:23:00,var_2
125.53415346814337,2020-09-21 11:34:00,var_1
150.2364060349709,2020-09-20 15:42:00,var_1
104.06562072487307,2020-09-19 11:18:00,var_1
75.2406591290473,2020-09-19 10:08:00,var_1
110.23415675080437,2020-09-11 18:10:00,var_1
100.12739593872783,2020-09-18 16:03:00,var_1
103.05187299206504,2020-09-18 13:37:00,var_1
125.96472791818552,2020-09-27 08:56:00,var_1
62.64465162953928,2020-09-08 06:19:00,var_1
107.37559669192737,2020-09-08 10:00:00,var_1
101.85650848281388,2020-09-06 05:16:00,var_2
70.96462599472235,2020-09-14 15:55:00,var_1
54.05691437472477,2020-09-15 09:34:00,var_1
94.99885481747015,2020-10-01 16:09:00,var_1
115.72987424253027,2020-09-06 09:39:00,var_1
132.53315353663373,2020-09-05 17:42:00,var_1
136.04151672590677,2020-09-23 14:57:00,var_1
71.80309976208828,2020-09-29 10:09:00,var_1
138.29933551043456,2020-10-04 11:36:00,var_1
77.695632030387,2020-09-14 11:27:00,var_1
98.19996555299372,2020-09-24 12:43:00,var_2
98.82957534644531,2020-09-14 11:27:00,var_1
108.6735538592111,2020-09-11 18:53:00,var_2
116.42883628161465,2020-09-28 10:50:00,var_1
86.15504765892237,2020-09-18 11:59:00,var_1
91.5187715532417,2020-09-07 20:05:00,var_1
84.3025302520582,2020-09-13 14:38:00,var_1
112.72501875580927,2020-09-22 14:57:00,var_1
76.11735911856647,2020-09-21 07:59:00,var_2
105.95373373104229,2020-09-11 15:35:00,var_1
94.87444150934657,2020-09-10 22:47:00,var_1
122.88926275769887,2020-09-10 14:43:00,var_2
96.12735727646822,2020-09-11 02:24:00,var_1
110.30427338368507,2020-09-10 10:03:00,var_1
124.98897584736055,2020-09-27 11:08:00,var_1
126.18754982618313,2020-09-14 20:15:00,var_1
120.78889195743072,2020-09-27 09:03:00,var_1
88.23915310966741,2020-09-30 12:09:00,var_2
69.54296595960862,2020-09-10 17:20:00,var_1
88.65127578227914,2020-09-22 15:13:00,var_1
63.85601071704455,2020-09-21 08:42:00,var_1
74.29056273558506,2020-09-24 11:00:00,var_1
118.9773876045169,2020-09-14 19:02:00,var_1
82.39076505691857,2020-09-17 16:14:00,var_2
114.21388022714085,2020-09-19 15:16:00,var_1
107.40539573311688,2020-09-22 11:05:00,var_1
99.01247092763089,2020-09-11 18:19:00,var_1
102.54792417869236,2020-09-11 16:21:00,var_2
87.71919758928661,2020-09-24 09:39:00,var_2
96.6624899340958,2020-09-14 15:14:00,var_1
140.85272729982202,2020-09-24 13:46:00,var_2
131.7109779656844,2020-09-15 10:43:00,var_1
94.72494053354977,2020-09-10 11:18:00,var_1
105.51836341928671,2020-09-27 14:32:00,var_2
118.68390155203603,2020-10-02 09:56:00,var_1
95.89639448812096,2020-09-10 15:46:00,var_1
85.36719602280925,2020-09-27 15:32:00,var_1
124.90602430351326,2020-09-28 12:24:00,var_2
115.69112814010931,2020-10-03 09:38:00,var_1
78.84094223373505,2020-09-18 20:11:00,var_1
105.20088841317501,2020-09-18 14:00:00,var_1
124.1737395065253,2020-09-18 14:00:00,var_1
101.48582428344423,2020-09-29 16:17:00,var_1
90.83828626092613,2020-09-19 13:36:00,var_1
82.17612739774306,2020-09-19 11:02:00,var_1
89.82657096774919,2020-09-07 13:50:00,var_1
106.5160120608774,2020-09-07 17:22:00,var_1
79.10354357576664,2020-09-10 09:37:00,var_1
122.62827198281973,2020-09-23 09:56:00,var_1
75.00276511171481,2020-09-24 16:27:00,var_1
119.05495685185915,2020-09-24 21:45:00,var_1
108.80359203275215,2020-09-20 06:12:00,var_1
98.84761103472928,2020-09-26 22:14:00,var_1
96.44867466993362,2020-09-28 15:19:00,var_1
80.7096677983089,2020-09-26 16:57:00,var_1
104.71895879472015,2020-09-28 11:57:00,var_1
120.11209053666607,2020-09-27 13:10:00,var_1
117.86164102690996,2020-09-15 13:24:00,var_1
157.11407363952182,2020-09-24 15:52:00,var_1
129.55465332427522,2020-09-11 17:31:00,var_1
86.4515428432629,2020-09-20 14:31:00,var_1
54.29504690453825,2020-09-21 14:26:00,var_1
112.73328573652165,2020-09-23 21:53:00,var_1
92.27649025404232,2020-09-24 14:15:00,var_1
93.24685349484459,2020-09-05 15:11:00,var_1
84.22151640175615,2020-10-03 18:15:00,var_1
108.33293404883446,2020-10-01 12:12:00,var_2
86.83417712331386,2020-09-30 11:29:00,var_2
111.30507784186474,2020-09-11 18:22:00,var_1
74.08098083669029,2020-09-05 19:44:00,var_1
113.33763088774126,2020-10-02 11:58:00,var_1
110.8594941901648,2020-09-08 13:55:00,var_1
85.1822643653852,2020-09-26 17:22:00,var_1
115.1765033663898,2020-09-25 15:43:00,var_1
97.02571223977873,2020-09-15 09:58:00,var_1
89.01487529911944,2020-09-12 09:54:00,var_1
104.3152058401332,2020-09-11 22:04:00,var_1
81.66413663475579,2020-09-11 18:06:00,var_1
93.5318724235253,2020-09-06 10:48:00,var_1
105.05223787715951,2020-09-11 16:34:00,var_1
124.69513046888277,2020-09-11 10:05:00,var_1
106.77924618325457,2020-09-29 12:18:00,var_1
94.64434456937393,2020-09-29 17:03:00,var_2
99.34816618534168,2020-09-07 09:21:00,var_1
114.53005031758396,2020-09-30 13:36:00,var_2
90.61435925631079,2020-09-09 17:23:00,var_1
85.46056189662553,2020-09-29 11:00:00,var_1
93.71668351707426,2020-10-01 14:39:00,var_1
118.5174682582737,2020-10-03 09:42:00,var_1
123.1074245510028,2020-09-11 20:09:00,var_1
101.02930468319497,2020-09-23 16:29:00,var_2
92.12215440259035,2020-09-06 12:03:00,var_1
105.41622644051455,2020-09-07 10:06:00,var_1
106.11122408341538,2020-09-22 08:52:00,var_1
117.53491192097351,2020-09-09 17:48:00,var_2
103.41821812139645,2020-09-11 21:09:00,var_1
93.0331358761836,2020-09-21 03:43:00,var_1
99.42700924646677,2020-09-17 09:11:00,var_1
104.92143328863548,2020-09-15 10:08:00,var_1
110.75629973852031,2020-09-26 10:10:00,var_1
100.02399674474712,2020-09-24 10:51:00,var_1
108.09477493338932,2020-09-23 23:03:00,var_2
127.85705523802055,2020-09-05 13:40:00,var_1
59.535445738579334,2020-09-07 10:55:00,var_1
112.92395271921794,2020-09-05 15:27:00,var_1
95.71380589570246,2020-09-24 10:00:00,var_1
103.10388998043688,2020-10-02 20:03:00,var_1
83.57586115433163,2020-09-21 14:28:00,var_1
71.11708323856844,2020-09-17 10:10:00,var_2
119.42673506405895,2020-09-18 19:22:00,var_2
116.20680919406344,2020-09-19 09:13:00,var_2
124.07311082127548,2020-09-18 19:56:00,var_2
95.59782963567751,2020-09-21 14:19:00,var_1
79.18497949903872,2020-09-20 23:38:00,var_1
114.47821873953531,2020-09-15 05:32:00,var_1
84.89862304563925,2020-09-23 11:30:00,var_2
153.61268266501258,2020-09-27 10:06:00,var_1
102.36245478836538,2020-09-24 16:04:00,var_2
123.66544998016869,2020-09-11 13:17:00,var_1
95.00597035300457,2020-09-21 22:05:00,var_1
83.92079237918573,2020-09-17 11:02:00,var_2
63.97487483712398,2020-09-17 23:37:00,var_1
135.12896511980483,2020-09-19 06:46:00,var_2
142.54306468655318,2020-09-18 13:48:00,var_2
100.38533634195619,2020-09-29 09:50:00,var_1
61.82585516774662,2020-09-26 10:22:00,var_1
93.62358551798988,2020-09-20 10:01:00,var_1
90.48723517855244,2020-09-21 09:20:00,var_1
70.11881060742951,2020-09-25 10:00:00,var_1
90.91957346273705,2020-09-29 12:49:00,var_1
71.75751696694695,2020-09-09 08:40:00,var_1
77.90422845726283,2020-09-07 11:16:00,var_1
85.24532513487635,2020-09-06 10:45:00,var_1
92.14965810753029,2020-09-07 21:46:00,var_1
124.25341228124516,2020-09-15 14:23:00,var_2
86.06282959799297,2020-09-15 11:50:00,var_2
111.7535884130332,2020-09-21 19:34:00,var_1
93.76975065348428,2020-09-16 10:04:00,var_1
87.76887015447747,2020-09-24 21:27:00,var_1
85.82364019813427,2020-09-19 14:19:00,var_1
120.80104911467879,2020-09-15 13:38:00,var_1
117.19124537445444,2020-09-26 13:08:00,var_1
109.97059757214356,2020-09-12 16:18:00,var_1
79.44932974563892,2020-09-14 16:21:00,var_1
117.39929239862715,2020-09-25 18:07:00,var_2
123.26984264670143,2020-09-26 15:40:00,var_1
86.97560817782602,2020-09-15 10:05:00,var_1
108.61381527350504,2020-09-12 20:30:00,var_1
108.6548349912695,2020-09-12 21:33:00,var_1
98.3136682599052,2020-09-11 16:17:00,var_1
89.59368179631204,2020-09-11 09:54:00,var_1
93.3577648530127,2020-09-25 18:43:00,var_1
121.87202057713075,2020-09-24 14:21:00,var_1
95.47735372979645,2020-09-17 16:11:00,var_2
81.84639962426351,2020-09-17 16:20:00,var_1
98.79269494297628,2020-09-10 22:36:00,var_2
96.11150166470415,2020-09-05 09:05:00,var_1
137.39122303425754,2020-09-28 13:19:00,var_1
108.12466437995079,2020-09-12 04:15:00,var_1
84.80861417693953,2020-09-11 14:59:00,var_1
105.33795916696451,2020-09-25 18:07:00,var_1
87.31462654536638,2020-09-28 11:05:00,var_1
77.21506146025584,2020-09-14 15:21:00,var_1
89.96136281165411,2020-09-23 15:00:00,var_2
87.4787391077265,2020-09-21 14:21:00,var_1
110.19102994444077,2020-09-06 14:43:00,var_1
103.6756899825475,2020-09-21 10:13:00,var_1
98.62138754630587,2020-10-02 06:51:00,var_1
98.99509115184291,2020-09-05 11:30:00,var_1
91.67503851511113,2020-09-07 11:03:00,var_1
124.80228586941877,2020-09-23 14:00:00,var_2
111.32670997752457,2020-09-18 11:32:00,var_2
82.9477553377329,2020-09-23 19:37:00,var_2
94.80568746827541,2020-09-14 10:59:00,var_1
104.9682439595459,2020-09-14 18:05:00,var_1
82.50144441655443,2020-09-18 16:08:00,var_2
100.92971595310257,2020-09-28 09:49:00,var_1
101.8684996727022,2020-09-07 05:29:00,var_2
83.70612393631966,2020-09-14 16:45:00,var_2
86.3133331838621,2020-09-21 12:21:00,var_1
97.84273827071657,2020-09-08 09:09:00,var_1
94.92118371966772,2020-09-23 09:08:00,var_1
106.43179989810831,2020-09-11 18:29:00,var_1
69.78755697129984,2020-09-09 10:40:00,var_1
67.22307702641649,2020-09-25 12:18:00,var_2
121.555656109129,2020-09-20 15:36:00,var_1
98.79695217908173,2020-09-19 11:45:00,var_1
130.5321370878831,2020-09-08 13:33:00,var_1
116.5783095020372,2020-09-26 09:40:00,var_1
85.6499572820716,2020-09-11 19:06:00,var_1
122.38375090275036,2020-09-29 08:35:00,var_1
117.40519134373136,2020-09-05 09:23:00,var_1
112.36465451627986,2020-09-18 14:00:00,var_1
90.6660385665908,2020-09-22 09:44:00,var_1
89.50402902861109,2020-09-26 13:01:00,var_1
111.19914747641113,2020-10-03 19:10:00,var_1
134.55073012456927,2020-09-18 13:32:00,var_1
108.6864253787006,2020-09-27 08:21:00,var_1
99.85842607586059,2020-09-08 15:02:00,var_2
108.9737224155608,2020-09-29 09:12:00,var_1
139.8781877660008,2020-09-11 14:19:00,var_1
136.94267898959208,2020-09-09 08:37:00,var_1
94.21275715562204,2020-10-01 11:50:00,var_2
72.64498720096094,2020-09-29 12:45:00,var_2
92.82991606261335,2020-09-25 18:23:00,var_1
86.78970191216196,2020-09-05 23:08:00,var_1
84.03863668492494,2020-09-21 14:19:00,var_1
117.1768403736586,2020-10-02 11:00:00,var_1
79.52409081463101,2020-09-30 19:08:00,var_1
111.29420435742813,2020-09-26 19:27:00,var_1
